donor_id,name,email,region_preference,sector_preference,behaviour_type,preferred_target,budget_cap
DNR4141,Renee Villarreal,jeffersonmichael@example.org,West Africa,Entrepreneurship,selective,,
DNR4142,Jennifer Howell,margaret26@example.org,East Africa,Health,active,,
DNR4143,Michael Williams,wilsonanne@example.org,North Africa,Agriculture,active,,
DNR4144,Tyler Crosby,tyronegutierrez@example.com,East Africa,Agriculture,passive,,
DNR4145,Brian Clark,joshua02@example.com,Southern Africa,Infrastructure,active,,
DNR4146,Regina Jordan,smithbethany@example.org,North Africa,Health,active,,
DNR4147,Allison Mendoza,dawn75@example.com,Southern Africa,Health,active,,
DNR4148,Michelle Franklin,omunoz@example.com,North Africa,Health,passive,,
DNR4149,Kyle Moore,brittanycarroll@example.org,Southern Africa,Infrastructure,passive,,
DNR4150,Jessica Green,byang@example.net,East Africa,Entrepreneurship,active,,
DNR4151,Francisco Long,stephanie83@example.com,Southern Africa,Entrepreneurship,active,,
DNR4152,Ryan King,fowlertaylor@example.org,East Africa,Entrepreneurship,selective,,
DNR4153,Ashley Newton,brandyanderson@example.com,East Africa,Education,active,,
DNR4154,Tracey Russell,qmyers@example.net,East Africa,Agriculture,passive,,
DNR4155,John Castillo,harrisbrian@example.net,West Africa,Entrepreneurship,active,,
DNR4156,Jack Fox,parkerjill@example.com,West Africa,Education,active,,
DNR4157,Shane Tucker,michelleperez@example.com,West Africa,Agriculture,selective,,
DNR4158,Travis Lawrence,scottdebra@example.net,East Africa,Education,passive,,
DNR4159,David Brown,santanamichelle@example.com,East Africa,Infrastructure,selective,,
DNR4160,Justin Hayes,steven20@example.net,East Africa,Education,active,,
DNR4161,Danielle Tucker,upeterson@example.org,West Africa,Education,selective,,
DNR4162,Mr. Brett Hanna,ajones@example.org,North Africa,Health,selective,,
DNR4163,David Stewart,lhull@example.com,North Africa,Health,active,,
DNR4164,Mrs. Rebecca Johnson,hesskaren@example.org,East Africa,Infrastructure,passive,,
DNR4165,Amanda Stevenson,ericwagner@example.net,North Africa,Infrastructure,passive,,
DNR4166,Thomas Cunningham,sarahconway@example.org,North Africa,Entrepreneurship,selective,,
DNR4167,Jeremy Collier,trevortran@example.net,West Africa,Education,active,,
DNR4168,Corey Ruiz,jcalhoun@example.org,West Africa,Education,active,,
DNR4169,Gregory Gray,alexanderjohnson@example.net,West Africa,Infrastructure,active,,
DNR4170,Amanda Livingston DDS,zbishop@example.com,Southern Africa,Agriculture,active,,
DNR4171,Ryan Abbott,michelle64@example.net,East Africa,Health,active,,
DNR4172,Joseph Kirk,ftran@example.net,Southern Africa,Infrastructure,passive,,
DNR4173,Justin Jones,hturner@example.org,West Africa,Infrastructure,passive,,
DNR4174,Malik Stephens,leslie81@example.com,North Africa,Infrastructure,active,,
DNR4175,Derrick Berry,shanemullins@example.com,West Africa,Agriculture,passive,,
DNR4176,Joshua Alvarado,pgarner@example.net,Southern Africa,Health,active,,
DNR4177,Daniel Williams,patricia94@example.com,Southern Africa,Education,selective,,
DNR4178,Jessica Silva,thomaskrista@example.com,West Africa,Infrastructure,selective,,
DNR4179,Savannah Palmer,cristian10@example.net,West Africa,Agriculture,active,,
DNR4180,Jaime Chapman,peter61@example.org,Southern Africa,Health,passive,,
DNR4181,Cody Lopez,davidstephenson@example.com,East Africa,Education,active,,
DNR4182,Anthony Ramos,ccarr@example.org,East Africa,Entrepreneurship,passive,,
DNR4183,Luis Ryan,swashington@example.org,North Africa,Health,passive,,
DNR4184,David Watson,jasmineduncan@example.net,East Africa,Agriculture,passive,,
DNR4185,Sherry Mejia,gregg48@example.com,North Africa,Education,active,,
DNR4186,Ronald Adams,cgraham@example.com,East Africa,Entrepreneurship,selective,,
DNR4187,John Russell,stephaniepadilla@example.org,East Africa,Agriculture,selective,,
DNR4188,Jasmine Riley,icampbell@example.org,West Africa,Education,passive,,
DNR4189,Kristine Parker,zacharyroberts@example.com,East Africa,Agriculture,active,,
DNR4190,Maria Huffman,qdiaz@example.com,Southern Africa,Agriculture,active,,
DNR4191,Brenda Williams,terrellsusan@example.net,West Africa,Health,passive,,
DNR4192,Sheila Higgins,cathy17@example.net,North Africa,Health,active,,
DNR4193,April Murphy,alishanorris@example.net,East Africa,Infrastructure,passive,,
DNR4194,Justin Weaver,jonesrobert@example.net,North Africa,Entrepreneurship,active,,
DNR4195,Jeffrey Robbins,romanchristopher@example.org,East Africa,Education,passive,,
DNR4196,Adrienne Simmons,ahernandez@example.net,Southern Africa,Education,passive,,
DNR4197,Carl Rogers,david61@example.net,West Africa,Health,selective,,
DNR4198,David Michael,beth78@example.net,North Africa,Infrastructure,selective,,
DNR4199,Cassandra Griffin,icameron@example.com,North Africa,Education,selective,,
DNR4200,Tony Rodriguez,anthonyburton@example.net,West Africa,Agriculture,active,,
DNR4201,Alison Ayala,jason72@example.org,Southern Africa,Education,passive,,
DNR4202,Paul White,dwhite@example.com,Southern Africa,Entrepreneurship,active,,
DNR4203,James Rodriguez,watsondylan@example.com,West Africa,Infrastructure,active,,
DNR4204,Patricia Sullivan,imartinez@example.org,East Africa,Education,passive,,
DNR4205,Rachel Garcia,ericaharrison@example.com,East Africa,Education,passive,,
DNR4206,Krystal Lopez,ymartin@example.org,West Africa,Health,active,,
DNR4207,David Richardson,thompsonbobby@example.org,Southern Africa,Entrepreneurship,passive,,
DNR4208,Frank Summers,melissa35@example.org,East Africa,Agriculture,passive,,
DNR4209,Joseph Davis,summer95@example.com,Southern Africa,Agriculture,active,,
DNR4210,Seth Greene,daviesgabriel@example.com,North Africa,Entrepreneurship,active,,
DNR4211,Joseph Andrews,glenn93@example.com,Southern Africa,Education,passive,,
DNR4212,Crystal Sloan,elizabeth30@example.net,Southern Africa,Education,active,,
DNR4213,Timothy Morgan,xjimenez@example.com,West Africa,Infrastructure,active,,
DNR4214,Barbara Diaz,rhernandez@example.net,East Africa,Education,passive,,
DNR4215,Lisa Rios,foxemma@example.net,West Africa,Education,passive,,
DNR4216,Alexandra Wright,morgandylan@example.org,Southern Africa,Health,active,,
DNR4217,Cory Castillo,michael93@example.net,North Africa,Agriculture,passive,,
DNR4218,Tiffany Schwartz,anthony26@example.org,North Africa,Infrastructure,selective,,
DNR4219,Angela Hernandez,jaygray@example.com,North Africa,Entrepreneurship,passive,,
DNR4220,Joan Martinez,pprice@example.com,North Africa,Health,active,,
DNR4221,Nicole Miller,natalie54@example.org,Southern Africa,Agriculture,selective,,
DNR4222,Jessica Robinson,melissa18@example.com,East Africa,Agriculture,passive,,
DNR4223,John Bartlett,jennifergilmore@example.com,North Africa,Entrepreneurship,active,,
DNR4224,Destiny Smith,abrown@example.org,West Africa,Agriculture,active,,
DNR4225,Eric Huffman,wilsonjose@example.org,Southern Africa,Health,active,,
DNR4226,Christina Bartlett,douglassanders@example.net,North Africa,Health,selective,,
DNR4227,Rachel Barnes,awall@example.com,East Africa,Health,passive,,
DNR4228,Ashley Booker,castillomark@example.net,North Africa,Health,passive,,
DNR4229,Jamie Mcconnell,anthonylopez@example.com,Southern Africa,Education,selective,,
DNR4230,Jamie Taylor,vanessamurphy@example.net,Southern Africa,Infrastructure,active,,
DNR4231,Walter Smith,zbaker@example.org,West Africa,Entrepreneurship,passive,,
DNR4232,James Graves,warrenphillip@example.net,East Africa,Education,selective,,
DNR4233,Robert Cruz,cookcarla@example.net,East Africa,Health,passive,,
DNR4234,Michele Rodriguez,dominicmartin@example.com,Southern Africa,Entrepreneurship,active,,
DNR4235,Craig Nichols,orrsharon@example.org,East Africa,Entrepreneurship,selective,,
DNR4236,Martha Cherry,zduarte@example.net,West Africa,Entrepreneurship,passive,,
DNR4237,Christina Lewis,christina84@example.org,East Africa,Entrepreneurship,passive,,
DNR4238,Erica Hardin,jsanford@example.net,East Africa,Health,active,,
DNR4239,Dr. Cindy Mccoy,lambertrhonda@example.com,East Africa,Education,active,,
DNR4240,Mitchell Lee,jenniferbyrd@example.net,North Africa,Education,passive,,
DNR4241,Dr. Eric Coleman,qharris@example.net,North Africa,Agriculture,passive,,
DNR4242,Tanya Schmidt,tmcdaniel@example.com,North Africa,Infrastructure,active,,
DNR4243,Debra Woodward,sloanmichele@example.net,East Africa,Agriculture,passive,,
DNR4244,Robert Bailey,kaufmanmaria@example.org,Southern Africa,Entrepreneurship,active,,
DNR4245,Christie Reese,ronald76@example.org,East Africa,Entrepreneurship,active,,
DNR4246,Carmen Peters,victoria12@example.net,West Africa,Health,active,,
DNR4247,Donald Montgomery,omcintyre@example.net,East Africa,Education,active,,
DNR4248,Grace Montes,gonzalezmark@example.net,East Africa,Education,passive,,
DNR4249,Brian Chavez,campbellpaige@example.org,East Africa,Infrastructure,passive,,
DNR4250,Harold Norton,lisagarner@example.net,East Africa,Education,selective,,
DNR4251,Gina Hall,jonathanballard@example.net,West Africa,Education,selective,,
DNR4252,Kristina Salas,dwarren@example.com,Southern Africa,Education,selective,,
DNR4253,Christopher Lara,amy40@example.org,West Africa,Entrepreneurship,selective,,
DNR4254,Heather Flowers,benjamincastaneda@example.com,East Africa,Education,active,,
DNR4255,Debra Edwards,joseph21@example.com,Southern Africa,Agriculture,passive,,
DNR4256,James Vega,pdavis@example.org,West Africa,Entrepreneurship,passive,,
DNR4257,Daniel Holt,rwilliams@example.com,West Africa,Entrepreneurship,active,,
DNR4258,Marc Wallace,albert27@example.net,North Africa,Agriculture,selective,,
DNR4259,Melissa Diaz,jennifer83@example.com,North Africa,Education,passive,,
DNR4260,Tyler Erickson,deleoncynthia@example.com,Southern Africa,Agriculture,selective,,
DNR4261,James Fernandez,tmurphy@example.com,West Africa,Infrastructure,selective,,
DNR4262,Michael Martin,rwong@example.org,Southern Africa,Health,active,,
DNR4263,Daniel Patrick,xbenjamin@example.com,North Africa,Entrepreneurship,passive,,
DNR4264,Cathy Bryant,jamesmartinez@example.com,North Africa,Agriculture,passive,,
DNR4265,Jacob Mccoy,cardenasstephanie@example.com,West Africa,Health,selective,,
DNR4266,Douglas Santos,jonathan20@example.com,Southern Africa,Education,selective,,
DNR4267,Heather Sloan,wjones@example.net,North Africa,Infrastructure,active,,
DNR4268,Jessica Potts,dereklawrence@example.net,West Africa,Agriculture,selective,,
DNR4269,Dr. Steven Daniels PhD,burnetttimothy@example.com,Southern Africa,Agriculture,active,,
DNR4270,James Rivers,garciaashlee@example.org,Southern Africa,Infrastructure,active,,
DNR4271,Julie White,jamesphillips@example.org,Southern Africa,Agriculture,passive,,
DNR4272,Latasha Foster,manntammy@example.org,West Africa,Infrastructure,passive,,
DNR4273,Robert Mullins,turnerisaac@example.com,North Africa,Education,active,,
DNR4274,Sarah Howard,elopez@example.org,Southern Africa,Health,selective,,
DNR4275,Barbara Jones,wadeheather@example.org,North Africa,Entrepreneurship,active,,
DNR4276,Kimberly Robinson,pchavez@example.com,North Africa,Entrepreneurship,active,,
DNR4277,Melissa Johnson,nolankimberly@example.org,North Africa,Health,active,,
DNR4278,Adam Smith,sancheztimothy@example.net,West Africa,Entrepreneurship,passive,,
DNR4279,Taylor Peterson,derekdickson@example.org,East Africa,Agriculture,active,,
DNR4280,Rebecca Wilcox,katherinereeves@example.net,North Africa,Infrastructure,active,,
DNR4281,Jacqueline Clark,ronaldgutierrez@example.org,West Africa,Agriculture,active,,
DNR4282,Christopher Gray,tgreen@example.net,North Africa,Infrastructure,active,,
DNR4283,Anne Price,bearddennis@example.net,West Africa,Infrastructure,selective,,
DNR4284,Rebecca Rose,hollandlaura@example.net,North Africa,Health,passive,,
DNR4285,Dave Adams,cunninghamjimmy@example.com,East Africa,Health,active,,
DNR4286,Donna Randall,iflores@example.net,Southern Africa,Health,passive,,
DNR4287,Michelle Gomez,robertsutton@example.net,North Africa,Health,active,,
DNR4288,Melanie Woodard,devin83@example.net,Southern Africa,Agriculture,selective,,
DNR4289,Mary Adams,griffintheresa@example.com,Southern Africa,Agriculture,selective,,
DNR4290,Destiny Lewis,hernandezrebecca@example.net,East Africa,Agriculture,active,,
DNR4291,Lisa Newton,ethanwolf@example.org,West Africa,Agriculture,active,,
DNR4292,Thomas Campbell,barbara69@example.net,Southern Africa,Education,passive,,
DNR4293,Kyle Erickson,melissamolina@example.com,Southern Africa,Infrastructure,active,,
DNR4294,Ms. Danielle Wilson DDS,karipeters@example.net,East Africa,Infrastructure,selective,,
DNR4295,David Flores,klong@example.net,Southern Africa,Agriculture,active,,
DNR4296,Suzanne Reese,maciasjuan@example.org,East Africa,Agriculture,selective,,
DNR4297,Samuel Thomas,mriley@example.net,West Africa,Health,active,,
DNR4298,Daisy Johnson,bethsmith@example.net,Southern Africa,Entrepreneurship,active,,
DNR4299,Jeffrey Weber,hannascott@example.net,East Africa,Infrastructure,passive,,
DNR4300,Jeffrey Lee,rbartlett@example.net,North Africa,Agriculture,passive,,
DNR4301,Jay Smith,estradamark@example.net,North Africa,Agriculture,active,,
DNR4302,Beth Miller,aaron95@example.net,East Africa,Agriculture,passive,,
DNR4303,Lindsay Stephens,ryanhood@example.org,East Africa,Entrepreneurship,passive,,
DNR4304,Julie Long,sarahbryan@example.net,Southern Africa,Entrepreneurship,active,,
DNR4305,Brian Brown,ashleypaul@example.net,North Africa,Entrepreneurship,active,,
DNR4306,Mr. Aaron Knapp,troy63@example.com,East Africa,Health,passive,,
DNR4307,Tammy Miller,michellecantu@example.net,North Africa,Agriculture,passive,,
DNR4308,Nicole Bright,cindy95@example.com,Southern Africa,Entrepreneurship,passive,,
DNR4309,Erik Gill,umartinez@example.net,East Africa,Infrastructure,passive,,
DNR4310,Edward Moses,kaitlinvega@example.net,Southern Africa,Entrepreneurship,active,,
DNR4311,Pamela Henderson,oneilljohn@example.net,West Africa,Agriculture,selective,,
DNR4312,Gary Obrien,melaniebrown@example.net,North Africa,Health,passive,,
DNR4313,Jackie Bates,wilsonpaula@example.com,East Africa,Agriculture,passive,,
DNR4314,Maria Wilson,singletonmarcus@example.com,East Africa,Education,passive,,
DNR4315,Robert Mora,smaldonado@example.net,East Africa,Infrastructure,active,,
DNR4316,Evan Morales,sstewart@example.com,East Africa,Education,passive,,
DNR4317,Karen Wilkinson,brian88@example.com,East Africa,Health,selective,,
DNR4318,Cody Robinson,valvarez@example.com,North Africa,Infrastructure,active,,
DNR4319,Kelly Smith,dduncan@example.com,East Africa,Infrastructure,passive,,
DNR4320,Cassie Gordon DVM,roger82@example.net,North Africa,Entrepreneurship,selective,,
DNR4321,Joel Wolfe,ogutierrez@example.com,North Africa,Agriculture,active,,
DNR4322,Douglas Dawson,mgallagher@example.net,Southern Africa,Agriculture,active,,
DNR4323,Andrew Rollins,veronica44@example.org,Southern Africa,Education,passive,,
DNR4324,Christina Fernandez,jill85@example.net,Southern Africa,Health,selective,,
DNR4325,Erin Morgan,tuckerjeanette@example.net,East Africa,Agriculture,selective,,
DNR4326,Jeffrey Fleming,gonzalezryan@example.net,East Africa,Entrepreneurship,active,,
DNR4327,Jason Rodriguez,brian58@example.org,West Africa,Entrepreneurship,active,,
DNR4328,Kelly Hobbs,franklinryan@example.org,Southern Africa,Health,selective,,
DNR4329,Ethan Bender,walkershaun@example.com,East Africa,Agriculture,active,,
DNR4330,Mrs. Pamela Smith,ugreen@example.com,East Africa,Infrastructure,passive,,
DNR4331,Heather Lamb,victoria04@example.org,West Africa,Infrastructure,active,,
DNR4332,Christopher Ruiz,travismelton@example.net,North Africa,Entrepreneurship,active,,
DNR4333,Michael Rodriguez,saraherrera@example.org,East Africa,Health,active,,
DNR4334,Jean Taylor,neilmartinez@example.com,West Africa,Agriculture,active,,
DNR4335,Mackenzie Hernandez,dsmith@example.com,East Africa,Health,active,,
DNR4336,Debbie Curry,kylehoffman@example.net,West Africa,Agriculture,active,,
DNR4337,Christopher Brown,patrickhardy@example.com,West Africa,Entrepreneurship,active,,
DNR4338,Russell Flores,darius60@example.net,East Africa,Infrastructure,passive,,
DNR4339,Jill Mendoza,amorrison@example.com,North Africa,Agriculture,active,,
DNR4340,Eddie Li,tiffany78@example.net,Southern Africa,Agriculture,passive,,
DNR4341,James Smith,joeadams@example.net,North Africa,Education,active,,
DNR4342,Alexander Davis,mackenziebranch@example.com,Southern Africa,Health,selective,,
DNR4343,Sharon Bryant,suttonjennifer@example.com,West Africa,Agriculture,active,,
DNR4344,Joseph Norman,xcochran@example.org,West Africa,Entrepreneurship,passive,,
DNR4345,John Hall,kgreen@example.org,North Africa,Education,active,,
DNR4346,Todd Willis,joseph41@example.com,East Africa,Entrepreneurship,active,,
DNR4347,Dr. Teresa Merritt,mkelly@example.org,East Africa,Education,passive,,
DNR4348,Kimberly Scott,garciakara@example.org,North Africa,Health,passive,,
DNR4349,Erica Mcbride,timothy12@example.com,West Africa,Infrastructure,active,,
